transaction_id,merchant_id,customer_id,product_id,timestamp,quantity,unit_price,total_amount,payment_method,status,channel
txn-0065487,m-001,cust-00881,p-0001,2026-04-08 12:01:48,1,35.57,35.57,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065488,m-001,cust-00030,p-0005,2026-04-08 17:21:56,1,37.64,37.64,UPI,SUCCESS,POS_TERMINAL
txn-0065489,m-024,cust-07752,p-0245,2026-04-08 12:40:33,2,226.82,453.64,PAYTM_WALLET,SUCCESS,QR_STAND
txn-0065490,m-010,cust-09244,p-0102,2026-04-08 19:38:31,1,84.45,84.45,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065491,m-002,,p-0020,2026-04-08 19:43:43,1,401.92,401.92,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065492,m-021,cust-05432,p-0218,2026-04-08 09:21:55,1,60.69,60.69,PAYTM_WALLET,SUCCESS,POS_TERMINAL
txn-0065493,m-002,cust-01939,p-0021,2026-04-08 17:40:33,1,2348.26,2348.26,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065494,m-003,cust-03381,p-0027,2026-04-08 18:58:59,1,409.29,409.29,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065495,m-001,,p-0001,2026-04-08 15:20:08,4,35.57,142.28,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065496,m-002,cust-01856,p-0017,2026-04-08 18:15:40,1,1485.43,1485.43,PAYTM_WALLET,SUCCESS,QR_STAND
txn-0065497,m-002,cust-02382,p-0022,2026-04-08 16:10:10,1,426.03,426.03,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065498,m-011,cust-04537,p-0114,2026-04-08 06:52:00,2,54.54,109.08,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065499,m-003,cust-02541,p-0032,2026-04-08 11:18:15,2,312.84,625.68,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065500,m-026,,p-0266,2026-04-08 14:14:42,1,36.07,36.07,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065501,m-001,cust-00055,p-0006,2026-04-08 20:28:06,2,35.19,70.38,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065502,m-047,cust-08650,p-0498,2026-04-08 18:56:14,1,79.87,79.87,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065503,m-001,cust-00647,p-0014,2026-04-08 13:57:57,1,142.3,142.3,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065504,m-030,,p-0317,2026-04-08 19:31:08,1,291.42,291.42,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065505,m-001,cust-00698,p-0009,2026-04-08 11:41:29,1,61.38,61.38,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065506,m-039,cust-05728,p-0409,2026-04-08 10:52:52,1,91.89,91.89,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065507,m-034,,p-0357,2026-04-08 10:01:53,1,100.43,100.43,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065508,m-040,,p-0416,2026-04-08 12:34:23,1,73.02,73.02,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065509,m-011,,p-0115,2026-04-08 22:29:24,2,69.57,139.14,PAYTM_WALLET,SUCCESS,OFFLINE_STORE
txn-0065510,m-005,,p-0054,2026-04-08 20:43:20,2,632.0,1264.0,UPI,SUCCESS,OFFLINE_STORE
txn-0065511,m-005,,p-0054,2026-04-08 09:37:57,4,632.0,2528.0,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065512,m-043,cust-04573,p-0450,2026-04-08 09:03:39,1,1103.72,1103.72,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065513,m-001,cust-00193,p-0012,2026-04-08 19:02:22,2,83.22,166.44,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065514,m-024,cust-06316,p-0244,2026-04-08 21:30:19,1,173.41,173.41,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065515,m-017,,p-0160,2026-04-08 11:19:46,1,29.94,29.94,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065516,m-031,cust-07677,p-0324,2026-04-08 10:36:22,1,41.64,41.64,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065517,m-045,cust-04576,p-0468,2026-04-08 16:10:18,1,43.04,43.04,SOUNDBOX_QR,REFUNDED,SOUNDBOX
txn-0065518,m-001,cust-00967,p-0002,2026-04-08 13:43:57,2,36.39,72.78,UPI,SUCCESS,POS_TERMINAL
txn-0065519,m-006,,p-0059,2026-04-08 09:36:13,1,87.62,87.62,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065520,m-007,cust-05792,p-0065,2026-04-08 11:20:50,1,628.05,628.05,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065521,m-003,cust-02689,p-0024,2026-04-08 10:29:56,1,97.44,97.44,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065522,m-012,,p-0122,2026-04-08 12:42:27,2,201.12,402.24,CASH,SUCCESS,OFFLINE_STORE
txn-0065523,m-007,,p-0060,2026-04-08 14:44:25,1,486.95,486.95,UPI,SUCCESS,POS_TERMINAL
txn-0065524,m-034,cust-09503,p-0356,2026-04-08 17:11:29,1,93.49,93.49,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065525,m-031,cust-06049,p-0329,2026-04-08 10:50:37,1,95.73,95.73,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065526,m-035,cust-06326,p-0365,2026-04-08 19:28:34,1,906.97,906.97,UPI,SUCCESS,OFFLINE_STORE
txn-0065527,m-001,cust-08505,p-0006,2026-04-08 18:21:13,1,35.19,35.19,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065528,m-013,cust-05429,p-0127,2026-04-08 17:59:41,1,1163.64,1163.64,PAYTM_WALLET,SUCCESS,QR_STAND
txn-0065529,m-001,,p-0008,2026-04-08 19:19:11,1,113.18,113.18,UPI,SUCCESS,POS_TERMINAL
txn-0065530,m-043,,p-0444,2026-04-08 10:04:29,1,336.04,336.04,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065531,m-019,cust-09775,p-0183,2026-04-08 12:32:29,2,39.95,79.9,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065532,m-010,cust-05993,p-0102,2026-04-08 22:10:54,1,84.45,84.45,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065533,m-003,cust-02514,p-0026,2026-04-08 12:20:01,2,250.33,500.66,CASH,SUCCESS,QR_STAND
txn-0065534,m-012,cust-09295,p-0124,2026-04-08 17:52:30,1,82.22,82.22,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065535,m-039,cust-06848,p-0409,2026-04-08 19:56:09,1,91.89,91.89,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065536,m-038,cust-08200,p-0400,2026-04-08 09:03:16,1,129.55,129.55,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065537,m-001,cust-00468,p-0010,2026-04-08 09:08:17,4,122.62,490.48,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065538,m-021,cust-06759,p-0221,2026-04-08 19:05:19,1,576.02,576.02,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065539,m-015,,p-0148,2026-04-08 18:34:55,1,109.11,109.11,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065540,m-044,cust-07293,p-0453,2026-04-08 10:48:03,1,93.6,93.6,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065541,m-036,,p-0374,2026-04-08 20:31:41,1,54.69,54.69,UPI,SUCCESS,QR_STAND
txn-0065542,m-014,cust-06642,p-0137,2026-04-08 12:21:00,1,2109.87,2109.87,SOUNDBOX_CARD,FAILED,SOUNDBOX
txn-0065543,m-001,,p-0004,2026-04-08 17:10:08,1,50.53,50.53,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065544,m-046,,p-0479,2026-04-08 20:03:42,1,111.7,111.7,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065545,m-003,cust-02918,p-0027,2026-04-08 18:16:04,1,409.29,409.29,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065546,m-001,cust-01008,p-0009,2026-04-08 10:21:02,1,61.38,61.38,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065547,m-011,,p-0111,2026-04-08 18:57:15,1,148.79,148.79,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065548,m-001,,p-0001,2026-04-08 19:11:44,1,35.57,35.57,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065549,m-004,,p-0036,2026-04-08 11:30:41,1,687.11,687.11,PAYTM_WALLET,SUCCESS,POS_TERMINAL
txn-0065550,m-001,,p-0011,2026-04-08 18:28:52,1,47.84,47.84,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065551,m-022,,p-0222,2026-04-08 18:33:15,1,695.1,695.1,UPI,SUCCESS,OFFLINE_STORE
txn-0065552,m-044,cust-08163,p-0459,2026-04-08 12:40:20,1,38.7,38.7,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065553,m-003,,p-0033,2026-04-08 15:04:14,1,330.49,330.49,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065554,m-001,cust-01249,p-0006,2026-04-08 13:30:20,1,35.19,35.19,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065555,m-002,cust-02036,p-0020,2026-04-08 11:37:31,1,401.92,401.92,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065556,m-002,cust-02379,p-0021,2026-04-08 17:14:48,1,2348.26,2348.26,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065557,m-004,cust-03852,p-0040,2026-04-08 18:51:54,1,1721.89,1721.89,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065558,m-005,cust-05773,p-0043,2026-04-08 11:05:57,1,107.27,107.27,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065559,m-018,cust-04624,p-0181,2026-04-08 16:27:09,1,142.42,142.42,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065560,m-002,,p-0021,2026-04-08 18:35:48,1,2348.26,2348.26,UPI,SUCCESS,QR_STAND
txn-0065561,m-003,,p-0033,2026-04-08 19:56:52,1,330.49,330.49,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065562,m-001,cust-08128,p-0004,2026-04-08 09:58:00,1,50.53,50.53,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065563,m-011,cust-06312,p-0112,2026-04-08 10:32:46,1,73.87,73.87,PAYTM_WALLET,SUCCESS,OFFLINE_STORE
txn-0065564,m-001,cust-01288,p-0006,2026-04-08 09:30:24,3,35.19,105.57,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065565,m-004,,p-0036,2026-04-08 18:10:07,1,687.11,687.11,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065566,m-021,cust-08389,p-0217,2026-04-08 21:25:01,1,39.92,39.92,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065567,m-001,,p-0013,2026-04-08 15:03:16,3,89.51,268.53,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065568,m-039,cust-06204,p-0408,2026-04-08 15:05:13,1,104.08,104.08,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065569,m-002,cust-02316,p-0017,2026-04-08 08:46:53,1,1485.43,1485.43,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065570,m-021,cust-06511,p-0215,2026-04-08 11:52:03,1,22.25,22.25,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065571,m-028,cust-07102,p-0292,2026-04-08 10:30:51,1,366.91,366.91,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065572,m-001,cust-00170,p-0003,2026-04-08 15:08:04,1,55.47,55.47,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065573,m-001,cust-00429,p-0002,2026-04-08 20:32:01,4,36.39,145.56,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065574,m-002,cust-02178,p-0017,2026-04-08 16:27:58,1,1485.43,1485.43,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065575,m-026,cust-09873,p-0271,2026-04-08 17:11:15,1,90.63,90.63,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065576,m-001,,p-0007,2026-04-08 15:41:29,3,130.62,391.86,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065577,m-001,cust-01284,p-0001,2026-04-08 21:48:15,2,35.57,71.14,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065578,m-012,cust-08635,p-0122,2026-04-08 20:13:21,1,201.12,201.12,PAYTM_WALLET,FAILED,QR_STAND
txn-0065579,m-036,cust-07518,p-0372,2026-04-08 11:23:20,2,41.96,83.92,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065580,m-004,cust-04444,p-0042,2026-04-08 11:43:12,1,732.09,732.09,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065581,m-004,cust-04459,p-0037,2026-04-08 08:18:13,1,1789.15,1789.15,UPI,SUCCESS,QR_STAND
txn-0065582,m-014,cust-08476,p-0133,2026-04-08 17:05:34,1,482.82,482.82,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065583,m-002,cust-01795,p-0015,2026-04-08 18:55:19,1,377.97,377.97,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065584,m-002,cust-01932,p-0016,2026-04-08 13:24:54,1,1040.98,1040.98,CASH,SUCCESS,QR_STAND
txn-0065585,m-001,,p-0007,2026-04-08 10:52:00,1,130.62,130.62,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065586,m-002,cust-01510,p-0015,2026-04-08 09:45:52,1,377.97,377.97,UPI,SUCCESS,QR_STAND
txn-0065587,m-047,cust-07271,p-0498,2026-04-08 13:04:34,1,79.87,79.87,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065588,m-033,,p-0342,2026-04-08 20:49:18,1,794.69,794.69,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065589,m-002,,p-0019,2026-04-08 10:43:01,1,2972.2,2972.2,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065590,m-011,cust-09595,p-0107,2026-04-08 10:00:59,1,44.77,44.77,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065591,m-019,cust-08175,p-0182,2026-04-08 11:39:23,1,30.62,30.62,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065592,m-004,,p-0040,2026-04-08 16:38:40,1,1721.89,1721.89,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065593,m-025,cust-09624,p-0256,2026-04-08 19:35:15,1,1009.97,1009.97,UPI,SUCCESS,QR_STAND
txn-0065594,m-017,,p-0162,2026-04-08 18:32:52,1,340.01,340.01,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065595,m-001,cust-00321,p-0005,2026-04-08 19:20:02,2,37.64,75.28,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065596,m-004,cust-03632,p-0039,2026-04-08 22:06:53,1,482.75,482.75,UPI,SUCCESS,OFFLINE_STORE
txn-0065597,m-009,cust-06731,p-0079,2026-04-08 13:05:50,1,61.55,61.55,PAYTM_WALLET,SUCCESS,OFFLINE_STORE
txn-0065598,m-002,,p-0021,2026-04-08 14:09:13,1,2348.26,2348.26,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065599,m-015,,p-0141,2026-04-08 22:25:07,1,47.83,47.83,PAYTM_WALLET,SUCCESS,OFFLINE_STORE
txn-0065600,m-005,cust-06296,p-0046,2026-04-08 17:32:27,2,247.41,494.82,UPI,SUCCESS,POS_TERMINAL
txn-0065601,m-030,,p-0315,2026-04-08 18:24:34,1,43.79,43.79,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065602,m-040,,p-0417,2026-04-08 19:33:51,1,574.12,574.12,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065603,m-003,,p-0026,2026-04-08 14:23:32,1,250.33,250.33,UPI,SUCCESS,QR_STAND
txn-0065604,m-002,cust-02003,p-0018,2026-04-08 10:34:08,1,237.28,237.28,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065605,m-040,cust-05062,p-0417,2026-04-08 12:37:42,1,574.12,574.12,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065606,m-002,cust-02438,p-0016,2026-04-08 20:09:32,1,1040.98,1040.98,UPI,SUCCESS,OFFLINE_STORE
txn-0065607,m-002,,p-0017,2026-04-08 07:19:18,1,1485.43,1485.43,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065608,m-035,cust-08044,p-0368,2026-04-08 08:01:58,1,390.48,390.48,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065609,m-012,,p-0122,2026-04-08 14:48:31,1,201.12,201.12,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065610,m-001,cust-00603,p-0005,2026-04-08 09:41:35,3,37.64,112.92,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065611,m-010,cust-08903,p-0092,2026-04-08 09:29:47,1,51.15,51.15,UPI,SUCCESS,POS_TERMINAL
txn-0065612,m-003,cust-03053,p-0025,2026-04-08 14:49:19,4,166.0,664.0,CASH,SUCCESS,OFFLINE_STORE
txn-0065613,m-001,cust-00400,p-0011,2026-04-08 19:32:46,1,47.84,47.84,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065614,m-039,cust-08870,p-0407,2026-04-08 14:28:53,1,135.07,135.07,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065615,m-003,cust-03455,p-0028,2026-04-08 17:43:55,1,27.64,27.64,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065616,m-043,cust-09633,p-0448,2026-04-08 18:47:08,1,2567.7,2567.7,UPI,SUCCESS,POS_TERMINAL
txn-0065617,m-041,cust-08170,p-0424,2026-04-08 12:00:04,1,54.85,54.85,UPI,SUCCESS,OFFLINE_STORE
txn-0065618,m-004,cust-03558,p-0038,2026-04-08 09:07:03,1,3021.37,3021.37,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065619,m-032,,p-0339,2026-04-08 09:15:14,1,2083.19,2083.19,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065620,m-015,cust-04825,p-0145,2026-04-08 21:48:27,2,42.0,84.0,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065621,m-003,,p-0033,2026-04-08 21:00:07,1,330.49,330.49,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065622,m-006,cust-04910,p-0058,2026-04-08 09:30:05,1,85.78,85.78,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065623,m-025,,p-0259,2026-04-08 12:55:28,1,2088.28,2088.28,UPI,SUCCESS,OFFLINE_STORE
txn-0065624,m-039,cust-05896,p-0407,2026-04-08 19:10:31,1,135.07,135.07,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065625,m-001,cust-00335,p-0014,2026-04-08 19:36:54,1,142.3,142.3,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065626,m-047,cust-09486,p-0498,2026-04-08 14:02:35,3,79.87,239.61,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065627,m-002,,p-0021,2026-04-08 12:25:22,1,2348.26,2348.26,PAYTM_WALLET,SUCCESS,POS_TERMINAL
txn-0065628,m-003,cust-02616,p-0034,2026-04-08 11:08:21,1,636.95,636.95,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065629,m-026,cust-08794,p-0273,2026-04-08 18:00:25,1,82.02,82.02,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065630,m-001,,p-0009,2026-04-08 19:00:52,1,61.38,61.38,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065631,m-002,,p-0021,2026-04-08 17:14:20,1,2348.26,2348.26,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065632,m-020,,p-0199,2026-04-08 10:38:19,1,57.36,57.36,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065633,m-027,,p-0287,2026-04-08 15:25:50,1,678.06,678.06,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065634,m-003,cust-03484,p-0030,2026-04-08 16:32:40,1,32.96,32.96,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065635,m-001,cust-00980,p-0001,2026-04-08 14:11:20,1,35.57,35.57,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065636,m-042,cust-08236,p-0434,2026-04-08 19:51:00,4,31.7,126.8,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065637,m-028,cust-04706,p-0290,2026-04-08 10:55:06,1,181.63,181.63,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065638,m-009,cust-08054,p-0087,2026-04-08 20:38:46,1,91.14,91.14,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065639,m-002,cust-07912,p-0017,2026-04-08 10:00:45,1,1485.43,1485.43,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065640,m-001,,p-0007,2026-04-08 20:16:02,1,130.62,130.62,CASH,SUCCESS,POS_TERMINAL
txn-0065641,m-037,cust-08986,p-0392,2026-04-08 16:10:01,2,128.85,257.7,SOUNDBOX_QR,FAILED,SOUNDBOX
txn-0065642,m-037,,p-0387,2026-04-08 18:12:03,1,45.38,45.38,UPI,REFUNDED,OFFLINE_STORE
txn-0065643,m-030,cust-08119,p-0318,2026-04-08 15:39:25,1,48.83,48.83,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065644,m-004,cust-03944,p-0036,2026-04-08 09:46:58,1,687.11,687.11,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065645,m-001,cust-00245,p-0013,2026-04-08 17:31:03,1,89.51,89.51,UPI,SUCCESS,QR_STAND
txn-0065646,m-040,,p-0415,2026-04-08 20:35:57,2,227.25,454.5,UPI,SUCCESS,POS_TERMINAL
txn-0065647,m-026,,p-0262,2026-04-08 12:11:29,3,44.24,132.72,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065648,m-001,cust-00983,p-0006,2026-04-08 10:32:53,1,35.19,35.19,SOUNDBOX_CARD,REFUNDED,SOUNDBOX
txn-0065649,m-038,,p-0402,2026-04-08 08:10:11,1,172.06,172.06,PAYTM_WALLET,SUCCESS,POS_TERMINAL
txn-0065650,m-034,cust-05230,p-0351,2026-04-08 12:20:52,2,50.82,101.64,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065651,m-001,,p-0001,2026-04-08 16:53:10,3,35.57,106.71,UPI,SUCCESS,QR_STAND
txn-0065652,m-010,,p-0101,2026-04-08 07:30:59,1,77.7,77.7,UPI,SUCCESS,OFFLINE_STORE
txn-0065653,m-022,cust-04859,p-0228,2026-04-08 11:09:40,1,881.93,881.93,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065654,m-001,cust-00291,p-0008,2026-04-08 12:51:17,1,113.18,113.18,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065655,m-035,cust-09726,p-0364,2026-04-08 10:00:55,1,910.6,910.6,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065656,m-001,cust-01414,p-0011,2026-04-08 19:47:34,2,47.84,95.68,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065657,m-001,cust-00730,p-0004,2026-04-08 09:00:59,1,50.53,50.53,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065658,m-012,cust-08677,p-0121,2026-04-08 12:06:15,1,118.06,118.06,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065659,m-015,cust-05708,p-0151,2026-04-08 13:36:48,1,60.07,60.07,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065660,m-031,cust-09516,p-0331,2026-04-08 06:56:30,1,62.41,62.41,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065661,m-010,cust-09773,p-0091,2026-04-08 09:47:07,3,44.29,132.87,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065662,m-018,cust-04839,p-0168,2026-04-08 12:28:50,3,36.75,110.25,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065663,m-002,cust-01781,p-0016,2026-04-08 20:14:10,1,1040.98,1040.98,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065664,m-037,cust-08809,p-0397,2026-04-08 09:06:08,1,64.18,64.18,CASH,SUCCESS,POS_TERMINAL
txn-0065665,m-021,,p-0212,2026-04-08 18:13:36,1,180.28,180.28,UPI,REFUNDED,POS_TERMINAL
txn-0065666,m-024,,p-0244,2026-04-08 11:31:58,1,173.41,173.41,UPI,SUCCESS,QR_STAND
txn-0065667,m-030,cust-07098,p-0314,2026-04-08 15:11:08,1,376.1,376.1,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065668,m-001,cust-01030,p-0002,2026-04-08 11:37:57,3,36.39,109.17,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065669,m-001,cust-00316,p-0011,2026-04-08 14:26:08,3,47.84,143.52,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065670,m-041,,p-0428,2026-04-08 09:19:49,3,305.17,915.51,UPI,SUCCESS,OFFLINE_STORE
txn-0065671,m-014,cust-08238,p-0140,2026-04-08 13:59:08,1,505.99,505.99,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065672,m-013,,p-0125,2026-04-08 08:04:29,1,556.98,556.98,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065673,m-032,,p-0337,2026-04-08 09:54:14,1,1743.56,1743.56,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065674,m-036,,p-0381,2026-04-08 09:21:40,1,71.24,71.24,PAYTM_WALLET,SUCCESS,POS_TERMINAL
txn-0065675,m-041,cust-05638,p-0428,2026-04-08 13:20:37,3,305.17,915.51,CASH,SUCCESS,POS_TERMINAL
txn-0065676,m-001,cust-00949,p-0005,2026-04-08 21:52:37,1,37.64,37.64,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065677,m-004,cust-03661,p-0035,2026-04-08 08:49:32,1,781.69,9835.77,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065678,m-002,cust-02210,p-0020,2026-04-08 09:31:42,1,401.92,401.92,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065679,m-033,cust-05881,p-0345,2026-04-08 20:11:34,1,2364.31,2364.31,UPI,SUCCESS,OFFLINE_STORE
txn-0065680,m-003,cust-02556,p-0030,2026-04-08 09:30:57,1,32.96,32.96,SOUNDBOX_CARD,SUCCESS,SOUNDBOX
txn-0065681,m-003,cust-02585,p-0026,2026-04-08 13:47:59,1,250.33,250.33,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065682,m-022,cust-05097,p-0224,2026-04-08 11:50:18,1,1198.04,1198.04,SOUNDBOX_QR,REFUNDED,SOUNDBOX
txn-0065683,m-003,cust-03454,p-0033,2026-04-08 18:59:01,1,330.49,330.49,SOUNDBOX_QR,SUCCESS,SOUNDBOX
txn-0065684,m-011,cust-08989,p-0109,2026-04-08 09:33:08,1,31.75,31.75,SOUNDBOX_QR,SUCCESS,SOUNDBOX
