merchant_id,date,hour,transactions_count,total_revenue,avg_order_value,refund_count,day_of_week,day_of_week_num,is_weekend,rolling_24h_tx_mean,rolling_24h_tx_std,rolling_24h_rev_mean,rolling_24h_rev_std,z_score_tx,z_score_revenue,drop_ratio_vs_expected,is_anomaly,anomaly_type,severity,split
m-022,2026-08-15,8,1,1444.79,1444.79,0,Saturday,5,1,1.12,0.34,1509.42,1445.63,-0.35,-0.04,-0.107,0,NORMAL,NONE,TEST
m-022,2026-08-15,9,1,4174.73,4174.73,0,Saturday,5,1,1.12,0.34,1540.65,1435.33,-0.35,1.84,-0.107,1,VOLUME_VARIANCE,LOW,TEST
m-022,2026-08-15,10,2,5619.52,2809.76,0,Saturday,5,1,1.12,0.34,1654.4,1532.3,2.59,2.59,0.786,1,VOLUME_VARIANCE,MEDIUM,TEST
m-022,2026-08-15,11,1,695.1,695.1,0,Saturday,5,1,1.12,0.34,1676.97,1587.91,-0.35,-0.62,-0.107,0,NORMAL,NONE,TEST
m-022,2026-08-15,13,3,9061.99,3020.66,0,Saturday,5,1,1.12,0.34,1676.25,1588.37,5.53,4.65,1.679,1,REVENUE_SPIKE,CRITICAL,TEST
m-022,2026-08-15,15,2,1763.86,881.93,0,Saturday,5,1,1.21,0.51,2003.91,2184.64,1.55,-0.11,0.653,0,NORMAL,NONE,TEST
m-022,2026-08-15,16,1,712.53,712.53,0,Saturday,5,1,1.25,0.53,2039.78,2172.82,-0.47,-0.61,-0.2,0,NORMAL,NONE,TEST
m-022,2026-08-15,17,1,712.53,712.53,0,Saturday,5,1,1.25,0.53,2032.72,2177.01,-0.47,-0.61,-0.2,0,NORMAL,NONE,TEST
m-022,2026-08-15,18,1,4174.73,4174.73,0,Saturday,5,1,1.25,0.53,2012.49,2187.34,-0.47,0.99,-0.2,1,VOLUME_VARIANCE,LOW,TEST
m-022,2026-08-15,20,1,410.45,410.45,0,Saturday,5,1,1.21,0.51,2132.59,2224.89,-0.41,-0.77,-0.174,0,NORMAL,NONE,TEST
m-022,2026-08-16,10,1,4174.73,4174.73,0,Sunday,6,1,1.21,0.51,2120.73,2233.62,-0.41,0.92,-0.174,1,VOLUME_VARIANCE,LOW,TEST
m-022,2026-08-17,8,1,4174.73,4174.73,0,Monday,0,0,1.21,0.51,2265.71,2249.93,-0.41,0.85,-0.174,1,VOLUME_VARIANCE,LOW,TEST
m-022,2026-08-17,13,1,1444.79,1444.79,0,Monday,0,0,1.21,0.51,2422.56,2246.18,-0.41,-0.44,-0.174,0,NORMAL,NONE,TEST
m-022,2026-08-17,14,1,1444.79,1444.79,0,Monday,0,0,1.21,0.51,2446.01,2232.29,-0.41,-0.45,-0.174,0,NORMAL,NONE,TEST
m-022,2026-08-17,20,2,2157.32,1078.66,0,Monday,0,0,1.21,0.51,2332.26,2209.81,1.55,-0.08,0.653,0,NORMAL,NONE,TEST
m-022,2026-08-18,10,1,903.03,903.03,0,Tuesday,1,0,1.25,0.53,2405.05,2172.21,-0.47,-0.69,-0.2,0,NORMAL,NONE,TEST
m-022,2026-08-18,13,1,881.93,881.93,0,Tuesday,1,0,1.25,0.53,2382.48,2185.4,-0.47,-0.69,-0.2,0,NORMAL,NONE,TEST
m-022,2026-08-18,14,1,903.03,903.03,0,Tuesday,1,0,1.25,0.53,2389.54,2180.04,-0.47,-0.68,-0.2,0,NORMAL,NONE,TEST
m-022,2026-08-18,16,1,1198.04,1198.04,0,Tuesday,1,0,1.21,0.51,2223.53,2132.75,-0.41,-0.48,-0.174,0,NORMAL,NONE,TEST
m-022,2026-08-18,18,1,881.93,881.93,0,Tuesday,1,0,1.21,0.51,2256.34,2109.57,-0.41,-0.65,-0.174,0,NORMAL,NONE,TEST
m-022,2026-08-18,19,2,2326.72,1163.36,0,Tuesday,1,0,1.21,0.51,2264.13,2103.9,1.55,0.03,0.653,0,NORMAL,NONE,TEST
m-022,2026-08-19,13,1,1444.79,1444.79,0,Wednesday,2,0,1.25,0.53,2324.33,2083.2,-0.47,-0.42,-0.2,0,NORMAL,NONE,TEST
m-022,2026-08-20,12,1,712.53,712.53,0,Thursday,3,0,1.25,0.53,2346.9,2070.02,-0.47,-0.79,-0.2,0,NORMAL,NONE,TEST
m-022,2026-08-21,10,1,695.1,695.1,0,Friday,4,0,1.25,0.53,2316.39,2089.21,-0.47,-0.78,-0.2,0,NORMAL,NONE,TEST
m-022,2026-08-21,13,1,1444.79,1444.79,0,Friday,4,0,1.25,0.53,2171.4,2075.33,-0.47,-0.35,-0.2,0,NORMAL,NONE,TEST
m-022,2026-08-22,8,1,881.93,881.93,0,Saturday,5,1,1.25,0.53,2171.4,2075.33,-0.47,-0.62,-0.2,0,NORMAL,NONE,TEST
m-022,2026-08-22,9,1,712.53,712.53,0,Saturday,5,1,1.25,0.53,2034.2,2045.76,-0.47,-0.65,-0.2,0,NORMAL,NONE,TEST
m-022,2026-08-22,10,1,410.45,410.45,0,Saturday,5,1,1.21,0.51,1829.75,1912.74,-0.41,-0.74,-0.174,0,NORMAL,NONE,TEST
m-022,2026-08-22,13,1,881.93,881.93,0,Saturday,5,1,1.21,0.51,1817.89,1920.95,-0.41,-0.49,-0.174,0,NORMAL,NONE,TEST
m-022,2026-08-22,16,1,410.45,410.45,0,Saturday,5,1,1.12,0.34,1477.05,1151.21,-0.35,-0.93,-0.107,0,NORMAL,NONE,TEST
m-022,2026-08-22,17,1,881.93,881.93,0,Saturday,5,1,1.08,0.28,1420.66,1169.56,-0.29,-0.46,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-23,10,1,410.45,410.45,0,Sunday,6,1,1.08,0.28,1427.72,1165.6,-0.29,-0.87,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-24,8,1,4174.73,4174.73,0,Monday,0,0,1.08,0.28,1415.13,1175.25,-0.29,2.35,-0.074,1,VOLUME_VARIANCE,LOW,TEST
m-022,2026-08-24,10,1,712.53,712.53,0,Monday,0,0,1.08,0.28,1415.13,1175.25,-0.29,-0.6,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-24,19,1,410.45,410.45,0,Monday,0,0,1.08,0.28,1427.72,1165.6,-0.29,-0.87,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-24,20,1,695.1,695.1,0,Monday,0,0,1.08,0.28,1270.87,1024.63,-0.29,-0.56,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-25,17,1,695.1,695.1,0,Tuesday,1,0,1.08,0.28,1125.89,822.02,-0.29,-0.52,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-26,13,2,1598.13,799.06,0,Wednesday,2,0,1.08,0.28,1094.65,823.61,3.29,0.61,0.852,0,NORMAL,NONE,TEST
m-022,2026-08-26,18,1,881.93,881.93,0,Wednesday,2,0,1.12,0.34,1101.04,827.04,-0.35,-0.26,-0.107,0,NORMAL,NONE,TEST
m-022,2026-08-27,12,1,410.45,410.45,0,Thursday,3,0,1.08,0.28,1047.9,796.63,-0.29,-0.8,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-27,20,1,410.45,410.45,0,Thursday,3,0,1.08,0.28,1027.37,806.8,-0.29,-0.76,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-28,12,1,903.03,903.03,0,Friday,4,0,1.08,0.28,1007.73,816.19,-0.29,-0.13,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-28,14,1,712.53,712.53,0,Friday,4,0,1.08,0.28,1007.73,816.19,-0.29,-0.36,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-28,17,1,1198.04,1198.04,0,Friday,4,0,1.08,0.28,987.5,817.28,-0.29,0.26,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-28,19,1,712.53,712.53,0,Friday,4,0,1.08,0.28,1000.67,818.05,-0.29,-0.35,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-28,20,1,1444.79,1444.79,0,Friday,4,0,1.04,0.2,933.41,769.18,-0.2,0.66,-0.038,0,NORMAL,NONE,TEST
m-022,2026-08-29,7,1,1198.04,1198.04,0,Saturday,5,1,1.04,0.2,933.41,769.18,-0.2,0.34,-0.038,0,NORMAL,NONE,TEST
m-022,2026-08-29,8,1,712.53,712.53,0,Saturday,5,1,1.04,0.2,953.64,769.51,-0.2,-0.31,-0.038,0,NORMAL,NONE,TEST
m-022,2026-08-29,14,1,903.03,903.03,0,Saturday,5,1,1.04,0.2,954.37,769.26,-0.2,-0.07,-0.038,0,NORMAL,NONE,TEST
m-022,2026-08-29,18,1,903.03,903.03,0,Saturday,5,1,1.04,0.2,931.79,762.16,-0.2,-0.04,-0.038,0,NORMAL,NONE,TEST
m-022,2026-08-29,20,1,4174.73,4174.73,0,Saturday,5,1,1.04,0.2,932.67,762.11,-0.2,4.25,-0.038,1,REVENUE_SPIKE,LOW,TEST
m-022,2026-08-30,8,1,410.45,410.45,0,Sunday,6,1,1.04,0.2,1076.93,1006.97,-0.2,-0.66,-0.038,0,NORMAL,NONE,TEST
m-022,2026-08-30,12,1,712.53,712.53,0,Sunday,6,1,1.04,0.2,1076.93,1006.97,-0.2,-0.36,-0.038,0,NORMAL,NONE,TEST
m-022,2026-08-30,14,1,903.03,903.03,0,Sunday,6,1,1.04,0.2,1069.87,1008.99,-0.2,-0.17,-0.038,0,NORMAL,NONE,TEST
m-022,2026-08-30,18,2,1806.06,903.03,0,Sunday,6,1,1.04,0.2,1090.4,999.96,4.8,0.72,0.923,0,NORMAL,NONE,TEST
m-022,2026-08-31,10,1,712.53,712.53,0,Monday,0,0,1.08,0.28,1128.9,1009.33,-0.29,-0.41,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-31,12,1,1444.79,1444.79,0,Monday,0,0,1.08,0.28,1141.49,1001.84,-0.29,0.3,-0.074,0,NORMAL,NONE,TEST
m-022,2026-08-31,13,2,2101.07,1050.53,0,Monday,0,0,1.08,0.28,1027.74,770.82,3.29,1.39,0.852,0,NORMAL,NONE,TEST
m-022,2026-08-31,14,1,410.45,410.45,0,Monday,0,0,1.12,0.34,1085.6,797.77,-0.35,-0.85,-0.107,0,NORMAL,NONE,TEST
m-022,2026-08-31,15,1,712.53,712.53,0,Monday,0,0,1.12,0.34,1085.6,797.77,-0.35,-0.47,-0.107,0,NORMAL,NONE,TEST
m-022,2026-09-01,7,1,903.03,903.03,0,Tuesday,1,0,1.12,0.34,1086.32,797.4,-0.35,-0.23,-0.107,0,NORMAL,NONE,TEST
m-022,2026-09-01,11,1,4174.73,4174.73,0,Tuesday,1,0,1.12,0.34,1094.99,794.09,-0.35,3.88,-0.107,1,REVENUE_SPIKE,LOW,TEST
m-022,2026-09-01,12,2,1598.13,799.06,0,Tuesday,1,0,1.08,0.28,1202.35,1009.92,3.29,0.39,0.852,0,NORMAL,NONE,TEST
m-022,2026-09-01,13,1,712.53,712.53,0,Tuesday,1,0,1.12,0.34,1232.19,1010.62,-0.35,-0.51,-0.107,0,NORMAL,NONE,TEST
m-022,2026-09-01,18,1,881.93,881.93,0,Tuesday,1,0,1.12,0.34,1244.77,1001.78,-0.35,-0.36,-0.107,0,NORMAL,NONE,TEST
m-022,2026-09-02,14,2,820.9,410.45,0,Wednesday,2,0,1.12,0.34,1264.42,989.25,2.59,-0.45,0.786,0,NORMAL,NONE,TEST
m-022,2026-09-02,21,2,2101.07,1050.53,0,Wednesday,2,0,1.17,0.38,1261.0,990.7,2.18,0.85,0.709,0,NORMAL,NONE,TEST
m-022,2026-09-03,11,1,410.45,410.45,0,Thursday,3,0,1.21,0.41,1318.85,997.8,-0.51,-0.91,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-03,13,1,881.93,881.93,0,Thursday,3,0,1.21,0.41,1286.04,1014.75,-0.51,-0.4,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-03,18,1,1198.04,1198.04,0,Thursday,3,0,1.21,0.41,1293.1,1011.17,-0.51,-0.09,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-04,10,1,712.53,712.53,0,Friday,4,0,1.21,0.41,1282.81,1010.81,-0.51,-0.56,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-04,15,1,4174.73,4174.73,0,Friday,4,0,1.21,0.41,1262.58,1017.42,-0.51,2.86,-0.174,1,VOLUME_VARIANCE,LOW,TEST
m-022,2026-09-04,17,1,1198.04,1198.04,0,Friday,4,0,1.21,0.41,1406.84,1170.04,-0.51,-0.18,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-04,20,1,903.03,903.03,0,Friday,4,0,1.21,0.41,1419.14,1166.06,-0.51,-0.44,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-05,10,2,2347.82,1173.91,0,Saturday,5,1,1.21,0.41,1419.14,1166.06,1.93,0.8,0.653,0,NORMAL,NONE,TEST
m-022,2026-09-05,14,1,4174.73,4174.73,1,Saturday,5,1,1.25,0.44,1343.01,1030.05,-0.57,2.75,-0.2,1,VOLUME_VARIANCE,LOW,TEST
m-022,2026-09-05,17,1,1444.79,1444.79,0,Saturday,5,1,1.25,0.44,1499.86,1160.24,-0.57,-0.05,-0.2,0,NORMAL,NONE,TEST
m-022,2026-09-05,18,1,881.93,881.93,0,Saturday,5,1,1.25,0.44,1530.37,1148.2,-0.57,-0.56,-0.2,0,NORMAL,NONE,TEST
m-022,2026-09-06,7,1,695.1,695.1,0,Sunday,6,1,1.25,0.44,1529.49,1148.71,-0.57,-0.73,-0.2,0,NORMAL,NONE,TEST
m-022,2026-09-06,9,1,410.45,410.45,0,Sunday,6,1,1.21,0.41,1483.2,1159.42,-0.51,-0.93,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-06,14,1,4174.73,4174.73,0,Sunday,6,1,1.21,0.41,1470.61,1169.74,-0.51,2.31,-0.174,1,VOLUME_VARIANCE,LOW,TEST
m-022,2026-09-07,13,1,1198.04,1198.04,0,Monday,0,0,1.21,0.41,1584.36,1293.32,-0.51,-0.3,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-07,14,1,1444.79,1444.79,0,Monday,0,0,1.17,0.38,1546.74,1290.77,-0.45,-0.08,-0.145,0,NORMAL,NONE,TEST
m-022,2026-09-07,16,1,4174.73,4174.73,0,Monday,0,0,1.17,0.38,1589.83,1268.25,-0.45,2.04,-0.145,1,VOLUME_VARIANCE,LOW,TEST
m-022,2026-09-07,20,1,4174.73,4174.73,0,Monday,0,0,1.17,0.38,1734.09,1357.87,-0.45,1.8,-0.145,1,VOLUME_VARIANCE,LOW,TEST
m-022,2026-09-08,19,1,1444.79,1444.79,0,Tuesday,1,0,1.17,0.38,1870.41,1432.96,-0.45,-0.3,-0.145,0,NORMAL,NONE,TEST
m-022,2026-09-09,11,3,6501.45,2167.15,0,Wednesday,2,0,1.17,0.38,1756.66,1347.92,4.82,3.52,1.564,1,REVENUE_SPIKE,CRITICAL,TEST
m-022,2026-09-09,19,1,1198.04,1198.04,0,Wednesday,2,0,1.21,0.51,1960.97,1658.63,-0.41,-0.46,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-09,20,1,903.03,903.03,0,Wednesday,2,0,1.21,0.51,1981.2,1645.65,-0.41,-0.66,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-10,12,1,712.53,712.53,0,Thursday,3,0,1.21,0.51,1982.08,1645.04,-0.41,-0.77,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-10,13,1,903.03,903.03,0,Thursday,3,0,1.17,0.48,1977.56,1648.52,-0.35,-0.65,-0.145,0,NORMAL,NONE,TEST
m-022,2026-09-10,18,1,881.93,881.93,0,Thursday,3,0,1.12,0.45,1927.64,1662.69,-0.27,-0.63,-0.107,0,NORMAL,NONE,TEST
m-022,2026-09-10,19,1,903.03,903.03,0,Thursday,3,0,1.12,0.45,1947.29,1646.69,-0.27,-0.63,-0.107,0,NORMAL,NONE,TEST
m-022,2026-09-11,18,2,2139.89,1069.94,0,Friday,4,0,1.12,0.45,1948.17,1646.11,1.96,0.12,0.786,0,NORMAL,NONE,TEST
m-022,2026-09-12,16,1,881.93,881.93,0,Saturday,5,1,1.17,0.48,1987.41,1638.65,-0.35,-0.67,-0.145,0,NORMAL,NONE,TEST
m-022,2026-09-12,19,2,1784.96,892.48,0,Saturday,5,1,1.17,0.48,1994.47,1633.28,1.73,-0.13,0.709,0,NORMAL,NONE,TEST
m-022,2026-09-12,21,1,903.03,903.03,0,Saturday,5,1,1.21,0.51,1894.9,1566.04,-0.41,-0.63,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-13,8,1,903.03,903.03,0,Sunday,6,1,1.21,0.51,1882.6,1572.89,-0.41,-0.62,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-13,10,1,903.03,903.03,0,Sunday,6,1,1.21,0.51,1882.6,1572.89,-0.41,-0.62,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-13,18,1,1198.04,1198.04,0,Sunday,6,1,1.17,0.48,1822.4,1581.94,-0.35,-0.39,-0.145,0,NORMAL,NONE,TEST
m-022,2026-09-13,22,1,903.03,903.03,0,Sunday,6,1,1.17,0.48,1698.38,1504.27,-0.35,-0.53,-0.145,0,NORMAL,NONE,TEST
m-022,2026-09-14,9,1,1198.04,1198.04,0,Monday,0,0,1.17,0.48,1675.8,1512.29,-0.35,-0.32,-0.145,0,NORMAL,NONE,TEST
m-022,2026-09-15,8,1,881.93,881.93,0,Tuesday,1,0,1.17,0.48,1688.97,1506.44,-0.35,-0.54,-0.145,0,NORMAL,NONE,TEST
m-022,2026-09-15,10,1,712.53,712.53,0,Tuesday,1,0,1.17,0.48,1696.76,1501.55,-0.35,-0.66,-0.145,0,NORMAL,NONE,TEST
m-022,2026-09-15,11,1,410.45,410.45,0,Tuesday,1,0,1.17,0.48,1709.35,1491.54,-0.35,-0.87,-0.145,0,NORMAL,NONE,TEST
m-022,2026-09-15,12,1,1198.04,1198.04,0,Tuesday,1,0,1.17,0.48,1552.5,1417.07,-0.35,-0.25,-0.145,0,NORMAL,NONE,TEST
m-022,2026-09-15,16,1,881.93,881.93,0,Tuesday,1,0,1.17,0.48,1552.5,1417.07,-0.35,-0.47,-0.145,0,NORMAL,NONE,TEST
m-022,2026-09-15,17,2,4887.26,2443.63,0,Tuesday,1,0,1.17,0.48,1529.05,1423.58,1.73,2.36,0.709,1,VOLUME_VARIANCE,LOW,TEST
m-022,2026-09-16,13,1,695.1,695.1,0,Wednesday,2,0,1.21,0.51,1558.74,1487.16,-0.41,-0.58,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-16,14,1,903.03,903.03,0,Wednesday,2,0,1.21,0.51,1413.75,1387.3,-0.41,-0.37,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-17,10,1,1444.79,1444.79,0,Thursday,3,0,1.21,0.51,1391.18,1391.17,-0.41,0.04,-0.174,0,NORMAL,NONE,TEST
m-022,2026-09-17,14,1,881.93,881.93,0,Thursday,3,0,1.12,0.34,1180.48,868.18,-0.35,-0.34,-0.107,0,NORMAL,NONE,TEST
m-023,2025-09-18,11,2,612.19,306.1,0,Thursday,3,0,1.0,1.0,1.0,1.0,1.0,611.19,1.0,1,REVENUE_SPIKE,CRITICAL,TRAIN
m-023,2025-09-19,10,1,445.62,445.62,0,Friday,4,0,2.0,1.0,612.19,1.0,-1.0,-166.57,-0.5,0,NORMAL,NONE,TRAIN
m-023,2025-09-19,11,1,380.43,380.43,0,Friday,4,0,1.5,0.71,528.9,117.78,-0.7,-1.26,-0.333,0,NORMAL,NONE,TRAIN
m-023,2025-09-19,12,1,380.43,380.43,0,Friday,4,0,1.33,0.58,479.41,119.52,-0.57,-0.83,-0.248,0,NORMAL,NONE,TRAIN
m-023,2025-09-19,20,1,585.24,585.24,0,Friday,4,0,1.25,0.5,454.67,109.42,-0.5,1.19,-0.2,0,NORMAL,NONE,TRAIN
m-023,2025-09-20,9,1,297.08,297.08,0,Saturday,5,1,1.2,0.45,480.78,111.31,-0.44,-1.65,-0.167,0,NORMAL,NONE,TRAIN
m-023,2025-09-20,14,2,787.81,393.9,0,Saturday,5,1,1.17,0.41,450.16,124.64,2.02,2.71,0.709,0,NORMAL,NONE,TRAIN
m-023,2025-09-20,15,1,585.24,585.24,0,Saturday,5,1,1.29,0.49,498.4,170.98,-0.59,0.51,-0.225,0,NORMAL,NONE,TRAIN
m-023,2025-09-20,19,1,506.94,506.94,0,Saturday,5,1,1.25,0.46,509.26,161.24,-0.54,-0.01,-0.2,0,NORMAL,NONE,TRAIN
m-023,2025-09-21,10,1,209.28,209.28,0,Sunday,6,1,1.22,0.44,509.0,150.83,-0.5,-1.99,-0.18,0,NORMAL,NONE,TRAIN
m-023,2025-09-22,8,1,310.85,310.85,0,Monday,0,0,1.2,0.42,479.03,170.9,-0.48,-0.98,-0.167,0,NORMAL,NONE,TRAIN
m-023,2025-09-22,10,1,62.45,62.45,0,Monday,0,0,1.18,0.4,463.74,169.87,-0.45,-2.36,-0.153,0,NORMAL,NONE,TRAIN
m-023,2025-09-23,13,1,187.35,187.35,0,Tuesday,1,0,1.17,0.39,430.3,199.13,-0.44,-1.22,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-09-24,10,1,760.86,760.86,0,Wednesday,2,0,1.15,0.38,411.61,202.21,-0.39,1.73,-0.13,0,NORMAL,NONE,TRAIN
m-023,2025-09-24,13,1,506.94,506.94,0,Wednesday,2,0,1.14,0.36,436.56,215.53,-0.39,0.33,-0.123,0,NORMAL,NONE,TRAIN
m-023,2025-09-24,16,1,55.92,55.92,0,Wednesday,2,0,1.13,0.35,441.25,208.49,-0.37,-1.85,-0.115,0,NORMAL,NONE,TRAIN
m-023,2025-09-24,19,1,313.92,313.92,0,Wednesday,2,0,1.12,0.34,417.16,223.27,-0.35,-0.46,-0.107,0,NORMAL,NONE,TRAIN
m-023,2025-09-25,11,1,371.96,371.96,0,Thursday,3,0,1.12,0.33,411.09,217.63,-0.36,-0.18,-0.107,0,NORMAL,NONE,TRAIN
m-023,2025-09-25,13,1,62.45,62.45,0,Thursday,3,0,1.11,0.32,408.92,211.33,-0.34,-1.64,-0.099,0,NORMAL,NONE,TRAIN
m-023,2025-09-25,16,1,743.92,743.92,0,Thursday,3,0,1.11,0.32,390.68,220.22,-0.34,1.6,-0.099,0,NORMAL,NONE,TRAIN
m-023,2025-09-25,20,2,787.81,393.9,1,Thursday,3,0,1.1,0.31,408.34,228.44,2.9,1.66,0.818,0,NORMAL,NONE,TRAIN
m-023,2025-09-26,11,1,248.73,248.73,0,Friday,4,0,1.14,0.36,426.41,237.55,-0.39,-0.75,-0.123,0,NORMAL,NONE,TRAIN
m-023,2025-09-26,18,1,104.64,104.64,0,Friday,4,0,1.14,0.35,418.34,234.9,-0.4,-1.34,-0.123,0,NORMAL,NONE,TRAIN
m-023,2025-09-27,12,2,318.39,159.2,0,Saturday,5,1,1.13,0.34,404.7,238.64,2.56,-0.36,0.77,0,NORMAL,NONE,TRAIN
m-023,2025-09-27,13,1,26.95,26.95,0,Saturday,5,1,1.17,0.38,401.1,234.06,-0.45,-1.6,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-09-27,19,2,1057.04,528.52,0,Saturday,5,1,1.12,0.34,376.72,241.48,2.59,2.82,0.786,0,NORMAL,NONE,TRAIN
m-023,2025-09-28,7,1,445.62,445.62,0,Sunday,6,1,1.17,0.38,402.19,278.48,-0.45,0.16,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-09-28,11,1,1170.48,1170.48,0,Sunday,6,1,1.17,0.38,404.91,278.58,-0.45,2.75,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-09-28,18,1,585.24,585.24,0,Sunday,6,1,1.17,0.38,437.83,319.27,-0.45,0.46,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-09-29,9,1,55.92,55.92,0,Monday,0,0,1.17,0.38,437.83,319.27,-0.45,-1.2,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-09-29,10,1,585.24,585.24,0,Monday,0,0,1.17,0.38,427.78,327.58,-0.45,0.48,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-09-29,16,1,53.9,53.9,0,Monday,0,0,1.12,0.34,419.34,320.43,-0.35,-1.14,-0.107,0,NORMAL,NONE,TRAIN
m-023,2025-09-30,9,2,297.82,148.91,0,Tuesday,1,0,1.12,0.34,397.2,326.76,2.59,-0.3,0.786,0,NORMAL,NONE,TRAIN
m-023,2025-09-30,10,1,310.85,310.85,0,Tuesday,1,0,1.17,0.38,388.49,326.49,-0.45,-0.24,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-09-30,11,1,248.73,248.73,0,Tuesday,1,0,1.17,0.38,392.72,324.72,-0.45,-0.44,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-09-30,18,1,760.86,760.86,0,Tuesday,1,0,1.17,0.38,390.13,325.65,-0.45,1.14,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-10-01,9,1,621.7,621.7,0,Wednesday,2,0,1.17,0.38,419.23,326.3,-0.45,0.62,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-10-01,13,1,297.08,297.08,0,Wednesday,2,0,1.17,0.38,437.33,324.92,-0.45,-0.43,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-10-01,18,1,80.85,80.85,0,Wednesday,2,0,1.17,0.38,418.0,318.57,-0.45,-1.06,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-10-02,8,1,2340.96,2340.96,0,Thursday,3,0,1.17,0.38,400.25,325.21,-0.45,5.97,-0.145,1,REVENUE_SPIKE,CRITICAL,TRAIN
m-023,2025-10-02,10,1,34.83,34.83,0,Thursday,3,0,1.17,0.38,495.46,504.88,-0.45,-0.91,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-10-02,13,1,167.76,167.76,0,Thursday,3,0,1.17,0.38,483.83,512.4,-0.45,-0.62,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-10-02,18,2,334.52,167.26,0,Thursday,3,0,1.17,0.38,475.32,516.02,2.18,-0.27,0.709,0,NORMAL,NONE,TRAIN
m-023,2025-10-02,19,1,104.64,104.64,0,Thursday,3,0,1.21,0.41,486.66,509.5,-0.51,-0.75,-0.174,0,NORMAL,NONE,TRAIN
m-023,2025-10-02,21,1,310.85,310.85,0,Thursday,3,0,1.21,0.41,460.02,512.17,-0.51,-0.29,-0.174,0,NORMAL,NONE,TRAIN
m-023,2025-10-03,9,1,69.66,69.66,0,Friday,4,0,1.17,0.38,440.15,508.14,-0.45,-0.73,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-10-03,18,1,148.54,148.54,0,Friday,4,0,1.17,0.38,432.69,512.37,-0.45,-0.55,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-10-03,19,1,80.85,80.85,0,Friday,4,0,1.17,0.38,434.52,511.22,-0.45,-0.69,-0.145,0,NORMAL,NONE,TRAIN
m-023,2025-10-04,8,1,497.46,497.46,0,Saturday,5,1,1.12,0.34,424.62,515.85,-0.35,0.14,-0.107,0,NORMAL,NONE,TRAIN
m-023,2025-10-04,10,1,148.54,148.54,0,Saturday,5,1,1.12,0.34,444.22,508.97,-0.35,-0.58,-0.107,0,NORMAL,NONE,TRAIN
m-023,2025-10-04,13,1,124.9,124.9,0,Saturday,5,1,1.08,0.28,406.37,495.0,-0.29,-0.57,-0.074,0,NORMAL,NONE,TRAIN
m-023,2025-10-04,14,1,148.54,148.54,0,Saturday,5,1,1.08,0.28,393.01,498.22,-0.29,-0.49,-0.074,0,NORMAL,NONE,TRAIN
m-023,2025-10-04,18,1,248.73,248.73,0,Saturday,5,1,1.08,0.28,350.43,471.85,-0.29,-0.22,-0.074,0,NORMAL,NONE,TRAIN
